     NODOS    D.PRESCRITOS    F.PRESCRITAS
       451              11              89
    PUNTOS     COORDENADAS
         1      0.0000000000000     -0.5000000000000
         2      0.1000000000000     -0.5000000000000
         3      0.2000000000000     -0.5000000000000
         4      0.3000000000000     -0.5000000000000
         5      0.4000000000000     -0.5000000000000
         6      0.5000000000000     -0.5000000000000
         7      0.6000000000000     -0.5000000000000
         8      0.7000000000000     -0.5000000000000
         9      0.8000000000000     -0.5000000000000
        10      0.9000000000000     -0.5000000000000
        11      1.0000000000000     -0.5000000000000
        12      1.1000000000000     -0.5000000000000
        13      1.2000000000000     -0.5000000000000
        14      1.3000000000000     -0.5000000000000
        15      1.4000000000000     -0.5000000000000
        16      1.5000000000000     -0.5000000000000
        17      1.6000000000000     -0.5000000000000
        18      1.7000000000000     -0.5000000000000
        19      1.8000000000000     -0.5000000000000
        20      1.9000000000000     -0.5000000000000
        21      2.0000000000000     -0.5000000000000
        22      2.1000000000000     -0.5000000000000
        23      2.2000000000000     -0.5000000000000
        24      2.3000000000000     -0.5000000000000
        25      2.4000000000000     -0.5000000000000
        26      2.5000000000000     -0.5000000000000
        27      2.6000000000000     -0.5000000000000
        28      2.7000000000000     -0.5000000000000
        29      2.8000000000000     -0.5000000000000
        30      2.9000000000000     -0.5000000000000
        31      3.0000000000000     -0.5000000000000
        32      3.1000000000000     -0.5000000000000
        33      3.2000000000000     -0.5000000000000
        34      3.3000000000000     -0.5000000000000
        35      3.4000000000000     -0.5000000000000
        36      3.5000000000000     -0.5000000000000
        37      3.6000000000000     -0.5000000000000
        38      3.7000000000000     -0.5000000000000
        39      3.8000000000000     -0.5000000000000
        40      3.9000000000000     -0.5000000000000
        41      4.0000000000000     -0.5000000000000
        42      0.0000000000000     -0.4000000000000
        43      0.1000000000000     -0.4000000000000
        44      0.2000000000000     -0.4000000000000
        45      0.3000000000000     -0.4000000000000
        46      0.4000000000000     -0.4000000000000
        47      0.5000000000000     -0.4000000000000
        48      0.6000000000000     -0.4000000000000
        49      0.7000000000000     -0.4000000000000
        50      0.8000000000000     -0.4000000000000
        51      0.9000000000000     -0.4000000000000
        52      1.0000000000000     -0.4000000000000
        53      1.1000000000000     -0.4000000000000
        54      1.2000000000000     -0.4000000000000
        55      1.3000000000000     -0.4000000000000
        56      1.4000000000000     -0.4000000000000
        57      1.5000000000000     -0.4000000000000
        58      1.6000000000000     -0.4000000000000
        59      1.7000000000000     -0.4000000000000
        60      1.8000000000000     -0.4000000000000
        61      1.9000000000000     -0.4000000000000
        62      2.0000000000000     -0.4000000000000
        63      2.1000000000000     -0.4000000000000
        64      2.2000000000000     -0.4000000000000
        65      2.3000000000000     -0.4000000000000
        66      2.4000000000000     -0.4000000000000
        67      2.5000000000000     -0.4000000000000
        68      2.6000000000000     -0.4000000000000
        69      2.7000000000000     -0.4000000000000
        70      2.8000000000000     -0.4000000000000
        71      2.9000000000000     -0.4000000000000
        72      3.0000000000000     -0.4000000000000
        73      3.1000000000000     -0.4000000000000
        74      3.2000000000000     -0.4000000000000
        75      3.3000000000000     -0.4000000000000
        76      3.4000000000000     -0.4000000000000
        77      3.5000000000000     -0.4000000000000
        78      3.6000000000000     -0.4000000000000
        79      3.7000000000000     -0.4000000000000
        80      3.8000000000000     -0.4000000000000
        81      3.9000000000000     -0.4000000000000
        82      4.0000000000000     -0.4000000000000
        83      0.0000000000000     -0.3000000000000
        84      0.1000000000000     -0.3000000000000
        85      0.2000000000000     -0.3000000000000
        86      0.3000000000000     -0.3000000000000
        87      0.4000000000000     -0.3000000000000
        88      0.5000000000000     -0.3000000000000
        89      0.6000000000000     -0.3000000000000
        90      0.7000000000000     -0.3000000000000
        91      0.8000000000000     -0.3000000000000
        92      0.9000000000000     -0.3000000000000
        93      1.0000000000000     -0.3000000000000
        94      1.1000000000000     -0.3000000000000
        95      1.2000000000000     -0.3000000000000
        96      1.3000000000000     -0.3000000000000
        97      1.4000000000000     -0.3000000000000
        98      1.5000000000000     -0.3000000000000
        99      1.6000000000000     -0.3000000000000
       100      1.7000000000000     -0.3000000000000
       101      1.8000000000000     -0.3000000000000
       102      1.9000000000000     -0.3000000000000
       103      2.0000000000000     -0.3000000000000
       104      2.1000000000000     -0.3000000000000
       105      2.2000000000000     -0.3000000000000
       106      2.3000000000000     -0.3000000000000
       107      2.4000000000000     -0.3000000000000
       108      2.5000000000000     -0.3000000000000
       109      2.6000000000000     -0.3000000000000
       110      2.7000000000000     -0.3000000000000
       111      2.8000000000000     -0.3000000000000
       112      2.9000000000000     -0.3000000000000
       113      3.0000000000000     -0.3000000000000
       114      3.1000000000000     -0.3000000000000
       115      3.2000000000000     -0.3000000000000
       116      3.3000000000000     -0.3000000000000
       117      3.4000000000000     -0.3000000000000
       118      3.5000000000000     -0.3000000000000
       119      3.6000000000000     -0.3000000000000
       120      3.7000000000000     -0.3000000000000
       121      3.8000000000000     -0.3000000000000
       122      3.9000000000000     -0.3000000000000
       123      4.0000000000000     -0.3000000000000
       124      0.0000000000000     -0.2000000000000
       125      0.1000000000000     -0.2000000000000
       126      0.2000000000000     -0.2000000000000
       127      0.3000000000000     -0.2000000000000
       128      0.4000000000000     -0.2000000000000
       129      0.5000000000000     -0.2000000000000
       130      0.6000000000000     -0.2000000000000
       131      0.7000000000000     -0.2000000000000
       132      0.8000000000000     -0.2000000000000
       133      0.9000000000000     -0.2000000000000
       134      1.0000000000000     -0.2000000000000
       135      1.1000000000000     -0.2000000000000
       136      1.2000000000000     -0.2000000000000
       137      1.3000000000000     -0.2000000000000
       138      1.4000000000000     -0.2000000000000
       139      1.5000000000000     -0.2000000000000
