     NODOS    D.PRESCRITOS    F.PRESCRITAS
       175               7              53
    PUNTOS     COORDENADAS
         1      0.0000000000000     -0.5000000000000
         2      0.1666666666667     -0.5000000000000
         3      0.3333333333333     -0.5000000000000
         4      0.5000000000000     -0.5000000000000
         5      0.6666666666667     -0.5000000000000
         6      0.8333333333333     -0.5000000000000
         7      1.0000000000000     -0.5000000000000
         8      1.1666666666667     -0.5000000000000
         9      1.3333333333333     -0.5000000000000
        10      1.5000000000000     -0.5000000000000
        11      1.6666666666667     -0.5000000000000
        12      1.8333333333333     -0.5000000000000
        13      2.0000000000000     -0.5000000000000
        14      2.1666666666667     -0.5000000000000
        15      2.3333333333333     -0.5000000000000
        16      2.5000000000000     -0.5000000000000
        17      2.6666666666667     -0.5000000000000
        18      2.8333333333333     -0.5000000000000
        19      3.0000000000000     -0.5000000000000
        20      3.1666666666667     -0.5000000000000
        21      3.3333333333333     -0.5000000000000
        22      3.5000000000000     -0.5000000000000
        23      3.6666666666667     -0.5000000000000
        24      3.8333333333333     -0.5000000000000
        25      4.0000000000000     -0.5000000000000
        26      0.0000000000000     -0.3333333333333
        27      0.1666666666667     -0.3333333333333
        28      0.3333333333333     -0.3333333333333
        29      0.5000000000000     -0.3333333333333
        30      0.6666666666667     -0.3333333333333
        31      0.8333333333333     -0.3333333333333
        32      1.0000000000000     -0.3333333333333
        33      1.1666666666667     -0.3333333333333
        34      1.3333333333333     -0.3333333333333
        35      1.5000000000000     -0.3333333333333
        36      1.6666666666667     -0.3333333333333
        37      1.8333333333333     -0.3333333333333
        38      2.0000000000000     -0.3333333333333
        39      2.1666666666667     -0.3333333333333
        40      2.3333333333333     -0.3333333333333
        41      2.5000000000000     -0.3333333333333
        42      2.6666666666667     -0.3333333333333
        43      2.8333333333333     -0.3333333333333
        44      3.0000000000000     -0.3333333333333
        45      3.1666666666667     -0.3333333333333
        46      3.3333333333333     -0.3333333333333
        47      3.5000000000000     -0.3333333333333
        48      3.6666666666667     -0.3333333333333
        49      3.8333333333333     -0.3333333333333
        50      4.0000000000000     -0.3333333333333
