     NODOS    D.PRESCRITOS    F.PRESCRITAS
        49              13              23
    PUNTOS     COORDENADAS
         1      0.0000000000000      0.0000000000000
         2      0.1666666666667      0.0000000000000
         3      0.3333333333333      0.0000000000000
         4      0.5000000000000      0.0000000000000
         5      0.6666666666667      0.0000000000000
         6      0.8333333333333      0.0000000000000
         7      1.0000000000000      0.0000000000000
         8      0.0000000000000      0.1666666666667
         9      0.1666666666667      0.1666666666667
        10      0.3333333333333      0.1666666666667
        11      0.5000000000000      0.1666666666667
        12      0.6666666666667      0.1666666666667
        13      0.8333333333333      0.1666666666667
        14      1.0000000000000      0.1666666666667
        15      0.0000000000000      0.3333333333333
        16      0.1666666666667      0.3333333333333
        17      0.3333333333333      0.3333333333333
        18      0.5000000000000      0.3333333333333
        19      0.6666666666667      0.3333333333333
        20      0.8333333333333      0.3333333333333
        21      1.0000000000000      0.3333333333333
        22      0.0000000000000      0.5000000000000
        23      0.1666666666667      0.5000000000000
        24      0.3333333333333      0.5000000000000
        25      0.5000000000000      0.5000000000000
        26      0.6666666666667      0.5000000000000
        27      0.8333333333333      0.5000000000000
        28      1.0000000000000      0.5000000000000
        29      0.0000000000000      0.6666666666667
        30      0.1666666666667      0.6666666666667
        31      0.3333333333333      0.6666666666667
        32      0.5000000000000      0.6666666666667
        33      0.6666666666667      0.6666666666667
        34      0.8333333333333      0.6666666666667
        35      1.0000000000000      0.6666666666667
        36      0.0000000000000      0.8333333333333
        37      0.1666666666667      0.8333333333333
        38      0.3333333333333      0.8333333333333
        39      0.5000000000000      0.8333333333333
        40      0.6666666666667      0.8333333333333
        41      0.8333333333333      0.8333333333333
        42      1.0000000000000      0.8333333333333
        43      0.0000000000000      1.0000000000000
        44      0.1666666666667      1.0000000000000
        45      0.3333333333333      1.0000000000000
        46      0.5000000000000      1.0000000000000
        47      0.6666666666667      1.0000000000000
        48      0.8333333333333      1.0000000000000
        49      1.0000000000000      1.0000000000000
DESPLAZAMIENTO PRESCRITO      
    1     1     1      0.0000000000000     -0.0000000000000
    2     0     1      0.0001666666667     -0.0000000000000
    3     0     1      0.0003333333333     -0.0000000000000
    4     0     1      0.0005000000000     -0.0000000000000
    5     0     1      0.0006666666667     -0.0000000000000
    6     0     1      0.0008333333333     -0.0000000000000
    7     0     1      0.0010000000000     -0.0000000000000
    8     1     0      0.0000000000000     -0.0000500000000
   15     1     0      0.0000000000000     -0.0001000000000
   22     1     0      0.0000000000000     -0.0001500000000
   29     1     0      0.0000000000000     -0.0002000000000
   36     1     0      0.0000000000000     -0.0002500000000
   43     1     0      0.0000000000000     -0.0003000000000
FUERZAS PRESCRITAS            
    2       0.0000000000000e+00       0.0000000000000e+00
    3       0.0000000000000e+00       0.0000000000000e+00
    4       0.0000000000000e+00       0.0000000000000e+00
    5       0.0000000000000e+00       0.0000000000000e+00
    6       0.0000000000000e+00       0.0000000000000e+00
    7       7.0710678118655e-01       0.0000000000000e+00
    8      -1.0000000000000e+00       0.0000000000000e+00
   14       1.0000000000000e+00       0.0000000000000e+00
   15      -1.0000000000000e+00       0.0000000000000e+00
   21       1.0000000000000e+00       0.0000000000000e+00
   22      -1.0000000000000e+00       0.0000000000000e+00
   28       1.0000000000000e+00       0.0000000000000e+00
   29      -1.0000000000000e+00       0.0000000000000e+00
   35       1.0000000000000e+00       0.0000000000000e+00
   36      -1.0000000000000e+00       0.0000000000000e+00
   42       1.0000000000000e+00       0.0000000000000e+00
   43      -7.0710678118655e-01       0.0000000000000e+00
   44       0.0000000000000e+00       0.0000000000000e+00
   45       0.0000000000000e+00       0.0000000000000e+00
   46       0.0000000000000e+00       0.0000000000000e+00
   47       0.0000000000000e+00       0.0000000000000e+00
   48       0.0000000000000e+00       0.0000000000000e+00
   49       7.0710678118655e-01       0.0000000000000e+00
NORMALES                      
   24
    1     -0.7071067811865     -0.7071067811865
    2     -0.0000000000000     -1.0000000000000
    3     -0.0000000000000     -1.0000000000000
    4     -0.0000000000000     -1.0000000000000
    5     -0.0000000000000     -1.0000000000000
    6     -0.0000000000000     -1.0000000000000
    7      0.7071067811865     -0.7071067811865
    8     -1.0000000000000     -0.0000000000000
   14      1.0000000000000     -0.0000000000000
   15     -1.0000000000000     -0.0000000000000
   21      1.0000000000000     -0.0000000000000
   22     -1.0000000000000     -0.0000000000000
   28      1.0000000000000     -0.0000000000000
   29     -1.0000000000000     -0.0000000000000
   35      1.0000000000000     -0.0000000000000
   36     -1.0000000000000     -0.0000000000000
   42      1.0000000000000     -0.0000000000000
   43     -0.7071067811865      0.7071067811865
   44     -0.0000000000000      1.0000000000000
   45     -0.0000000000000      1.0000000000000
   46     -0.0000000000000      1.0000000000000
   47     -0.0000000000000      1.0000000000000
   48     -0.0000000000000      1.0000000000000
   49      0.7071067811865      0.7071067811865
END
