     NODOS    D.PRESCRITOS    F.PRESCRITAS
      2601             200               0
    PUNTOS     COORDENADAS
         1      0.0000000000000      0.0000000000000
         2      0.0400000000000      0.0000000000000
         3      0.0800000000000      0.0000000000000
         4      0.1200000000000      0.0000000000000
         5      0.1600000000000      0.0000000000000
         6      0.2000000000000      0.0000000000000
         7      0.2400000000000      0.0000000000000
         8      0.2800000000000      0.0000000000000
         9      0.3200000000000      0.0000000000000
        10      0.3600000000000      0.0000000000000
        11      0.4000000000000      0.0000000000000
        12      0.4400000000000      0.0000000000000
        13      0.4800000000000      0.0000000000000
        14      0.5200000000000      0.0000000000000
        15      0.5600000000000      0.0000000000000
        16      0.6000000000000      0.0000000000000
        17      0.6400000000000      0.0000000000000
        18      0.6800000000000      0.0000000000000
        19      0.7200000000000      0.0000000000000
        20      0.7600000000000      0.0000000000000
        21      0.8000000000000      0.0000000000000
        22      0.8400000000000      0.0000000000000
        23      0.8800000000000      0.0000000000000
        24      0.9200000000000      0.0000000000000
        25      0.9600000000000      0.0000000000000
        26      1.0000000000000      0.0000000000000
        27      1.0400000000000      0.0000000000000
        28      1.0800000000000      0.0000000000000
        29      1.1200000000000      0.0000000000000
        30      1.1600000000000      0.0000000000000
        31      1.2000000000000      0.0000000000000
        32      1.2400000000000      0.0000000000000
        33      1.2800000000000      0.0000000000000
        34      1.3200000000000      0.0000000000000
        35      1.3600000000000      0.0000000000000
        36      1.4000000000000      0.0000000000000
        37      1.4400000000000      0.0000000000000
        38      1.4800000000000      0.0000000000000
        39      1.5200000000000      0.0000000000000
        40      1.5600000000000      0.0000000000000
        41      1.6000000000000      0.0000000000000
        42      1.6400000000000      0.0000000000000
        43      1.6800000000000      0.0000000000000
        44      1.7200000000000      0.0000000000000
        45      1.7600000000000      0.0000000000000
        46      1.8000000000000      0.0000000000000
        47      1.8400000000000      0.0000000000000
        48      1.8800000000000      0.0000000000000
        49      1.9200000000000      0.0000000000000
        50      1.9600000000000      0.0000000000000
        51      2.0000000000000      0.0000000000000
        52      0.0000000000000      0.0400000000000
        53      0.0400000000000      0.0400000000000
        54      0.0800000000000      0.0400000000000
        55      0.1200000000000      0.0400000000000
        56      0.1600000000000      0.0400000000000
        57      0.2000000000000      0.0400000000000
        58      0.2400000000000      0.0400000000000
        59      0.2800000000000      0.0400000000000
        60      0.3200000000000      0.0400000000000
        61      0.3600000000000      0.0400000000000
        62      0.4000000000000      0.0400000000000
        63      0.4400000000000      0.0400000000000
        64      0.4800000000000      0.0400000000000
        65      0.5200000000000      0.0400000000000
        66      0.5600000000000      0.0400000000000
        67      0.6000000000000      0.0400000000000
        68      0.6400000000000      0.0400000000000
        69      0.6800000000000      0.0400000000000
        70      0.7200000000000      0.0400000000000
        71      0.7600000000000      0.0400000000000
        72      0.8000000000000      0.0400000000000
        73      0.8400000000000      0.0400000000000
        74      0.8800000000000      0.0400000000000
        75      0.9200000000000      0.0400000000000
        76      0.9600000000000      0.0400000000000
        77      1.0000000000000      0.0400000000000
        78      1.0400000000000      0.0400000000000
        79      1.0800000000000      0.0400000000000
        80      1.1200000000000      0.0400000000000
        81      1.1600000000000      0.0400000000000
        82      1.2000000000000      0.0400000000000
        83      1.2400000000000      0.0400000000000
        84      1.2800000000000      0.0400000000000
        85      1.3200000000000      0.0400000000000
        86      1.3600000000000      0.0400000000000
        87      1.4000000000000      0.0400000000000
        88      1.4400000000000      0.0400000000000
        89      1.4800000000000      0.0400000000000
        90      1.5200000000000      0.0400000000000
        91      1.5600000000000      0.0400000000000
        92      1.6000000000000      0.0400000000000
        93      1.6400000000000      0.0400000000000
        94      1.6800000000000      0.0400000000000
        95      1.7200000000000      0.0400000000000
        96      1.7600000000000      0.0400000000000
        97      1.8000000000000      0.0400000000000
        98      1.8400000000000      0.0400000000000
        99      1.8800000000000      0.0400000000000
       100      1.9200000000000      0.0400000000000
       101      1.9600000000000      0.0400000000000
       102      2.0000000000000      0.0400000000000
       103      0.0000000000000      0.0800000000000
       104      0.0400000000000      0.0800000000000
       105      0.0800000000000      0.0800000000000
       106      0.1200000000000      0.0800000000000
       107      0.1600000000000      0.0800000000000
       108      0.2000000000000      0.0800000000000
       109      0.2400000000000      0.0800000000000
       110      0.2800000000000      0.0800000000000
       111      0.3200000000000      0.0800000000000
       112      0.3600000000000      0.0800000000000
       113      0.4000000000000      0.0800000000000
       114      0.4400000000000      0.0800000000000
       115      0.4800000000000      0.0800000000000
       116      0.5200000000000      0.0800000000000
       117      0.5600000000000      0.0800000000000
       118      0.6000000000000      0.0800000000000
       119      0.6400000000000      0.0800000000000
       120      0.6800000000000      0.0800000000000
       121      0.7200000000000      0.0800000000000
       122      0.7600000000000      0.0800000000000
       123      0.8000000000000      0.0800000000000
       124      0.8400000000000      0.0800000000000
       125      0.8800000000000      0.0800000000000
       126      0.9200000000000      0.0800000000000
       127      0.9600000000000      0.0800000000000
       128      1.0000000000000      0.0800000000000
       129      1.0400000000000      0.0800000000000
       130      1.0800000000000      0.0800000000000
       131      1.1200000000000      0.0800000000000
       132      1.1600000000000      0.0800000000000
       133      1.2000000000000      0.0800000000000
       134      1.2400000000000      0.0800000000000
       135      1.2800000000000      0.0800000000000
       136      1.3200000000000      0.0800000000000
       137      1.3600000000000      0.0800000000000
       138      1.4000000000000      0.0800000000000
       139      1.4400000000000      0.0800000000000
       140      1.4800000000000      0.0800000000000
       141      1.5200000000000      0.0800000000000
       142      1.5600000000000      0.0800000000000
       143      1.6000000000000      0.0800000000000
       144      1.6400000000000      0.0800000000000
       145      1.6800000000000      0.0800000000000
       146      1.7200000000000      0.0800000000000
       147      1.7600000000000      0.0800000000000
       148      1.8000000000000      0.0800000000000
       149      1.8400000000000      0.0800000000000
       150      1.8800000000000      0.0800000000000
       151      1.9200000000000      0.0800000000000
       152      1.9600000000000      0.0800000000000
       153      2.0000000000000      0.0800000000000
       154      0.0000000000000      0.1200000000000
       155      0.0400000000000      0.1200000000000
       156      0.0800000000000      0.1200000000000
       157      0.1200000000000      0.1200000000000
       158      0.1600000000000      0.1200000000000
       159      0.2000000000000      0.1200000000000
       160      0.2400000000000      0.1200000000000
       161      0.2800000000000      0.1200000000000
       162      0.3200000000000      0.1200000000000
       163      0.3600000000000      0.1200000000000
       164      0.4000000000000      0.1200000000000
       165      0.4400000000000      0.1200000000000
       166      0.4800000000000      0.1200000000000
       167      0.5200000000000      0.1200000000000
       168      0.5600000000000      0.1200000000000
       169      0.6000000000000      0.1200000000000
       170      0.6400000000000      0.1200000000000
       171      0.6800000000000      0.1200000000000
       172      0.7200000000000      0.1200000000000
       173      0.7600000000000      0.1200000000000
       174      0.8000000000000      0.1200000000000
       175      0.8400000000000      0.1200000000000
       176      0.8800000000000      0.1200000000000
       177      0.9200000000000      0.1200000000000
       178      0.9600000000000      0.1200000000000
       179      1.0000000000000      0.1200000000000
       180      1.0400000000000      0.1200000000000
       181      1.0800000000000      0.1200000000000
       182      1.1200000000000      0.1200000000000
       183      1.1600000000000      0.1200000000000
       184      1.2000000000000      0.1200000000000
       185      1.2400000000000      0.1200000000000
       186      1.2800000000000      0.1200000000000
       187      1.3200000000000      0.1200000000000
       188      1.3600000000000      0.1200000000000
       189      1.4000000000000      0.1200000000000
       190      1.4400000000000      0.1200000000000
       191      1.4800000000000      0.1200000000000
       192      1.5200000000000      0.1200000000000
       193      1.5600000000000      0.1200000000000
       194      1.6000000000000      0.1200000000000
       195      1.6400000000000      0.1200000000000
       196      1.6800000000000      0.1200000000000
       197      1.7200000000000      0.1200000000000
       198      1.7600000000000      0.1200000000000
       199      1.8000000000000      0.1200000000000
       200      1.8400000000000      0.1200000000000
       201      1.8800000000000      0.1200000000000
       202      1.9200000000000      0.1200000000000
       203      1.9600000000000      0.1200000000000
       204      2.0000000000000      0.1200000000000
       205      0.0000000000000      0.1600000000000
       206      0.0400000000000      0.1600000000000
       207      0.0800000000000      0.1600000000000
       208      0.1200000000000      0.1600000000000
       209      0.1600000000000      0.1600000000000
       210      0.2000000000000      0.1600000000000
