     NODOS    D.PRESCRITOS    F.PRESCRITAS
        81              18              32
    PUNTOS     COORDENADAS
         1      1.0000000000000      0.0000000000000
         2      1.3750000000000      0.0000000000000
         3      1.7500000000000      0.0000000000000
         4      2.1250000000000      0.0000000000000
         5      2.5000000000000      0.0000000000000
         6      2.8750000000000      0.0000000000000
         7      3.2500000000000      0.0000000000000
         8      3.6250000000000      0.0000000000000
         9      4.0000000000000      0.0000000000000
        10      0.9771048092006      0.0532252766893
        11      1.3563617994154      0.0750389825377
        12      1.7352201920975      0.1096402424629
        13      2.1136799872466      0.1570290564650
        14      2.4917411848630      0.2172054245438
        15      2.8694037849465      0.2901693466994
        16      3.2466677874972      0.3759208229317
        17      3.6235331925150      0.4744598532409
        18      4.0000000000000      0.5857864376269
        19      0.9053300858899      0.1982233047034
        20      1.2860982866824      0.2814660279905
        21      1.6685994984667      0.4052742837420
        22      2.0528337212428      0.5696480719577
        23      2.4388009550107      0.7745873926376
        24      2.8265011997704      1.0200922457818
        25      3.2159344555218      1.3061626313903
        26      3.6071007222650      1.6327985494630
        27      4.0000000000000      2.0000000000000
        28      0.7797300638309      0.3970466314658
        29      1.1334147852410      0.5703130621518
        30      1.5010563696829      0.8018307601742
        31      1.8826548171564      1.0915997255330
        32      2.2782101276617      1.4396199582282
        33      2.6877223011987      1.8458914582598
        34      3.1111913377674      2.3104142256278
        35      3.5486172373679      2.8331882603323
        36      4.0000000000000      3.4142135623731
        37      0.6035533905933      0.6035533905933
        38      0.8800643146730      0.8800643146730
        39      1.1988737822087      1.1988737822087
        40      1.5599817932005      1.5599817932005
        41      1.9633883476483      1.9633883476483
        42      2.4090934455522      2.4090934455522
        43      2.8970970869121      2.8970970869121
        44      3.4273992717280      3.4273992717280
        45      4.0000000000000      4.0000000000000
        46      0.3970466314658      0.7797300638309
        47      0.5703130621518      1.1334147852410
        48      0.8018307601742      1.5010563696829
        49      1.0915997255330      1.8826548171564
        50      1.4396199582282      2.2782101276617
        51      1.8458914582598      2.6877223011987
        52      2.3104142256278      3.1111913377674
        53      2.8331882603323      3.5486172373679
        54      3.4142135623731      4.0000000000000
        55      0.1982233047034      0.9053300858899
        56      0.2814660279905      1.2860982866824
        57      0.4052742837420      1.6685994984667
        58      0.5696480719577      2.0528337212428
        59      0.7745873926376      2.4388009550107
        60      1.0200922457818      2.8265011997704
        61      1.3061626313903      3.2159344555218
        62      1.6327985494630      3.6071007222650
        63      2.0000000000000      4.0000000000000
        64      0.0532252766893      0.9771048092006
        65      0.0750389825377      1.3563617994154
        66      0.1096402424629      1.7352201920975
        67      0.1570290564650      2.1136799872466
        68      0.2172054245438      2.4917411848630
        69      0.2901693466994      2.8694037849465
        70      0.3759208229317      3.2466677874972
        71      0.4744598532409      3.6235331925150
        72      0.5857864376269      4.0000000000000
        73      0.0000000000000      1.0000000000000
        74      0.0000000000000      1.3750000000000
        75      0.0000000000000      1.7500000000000
        76      0.0000000000000      2.1250000000000
        77      0.0000000000000      2.5000000000000
        78      0.0000000000000      2.8750000000000
        79      0.0000000000000      3.2500000000000
        80      0.0000000000000      3.6250000000000
        81      0.0000000000000      4.0000000000000
DESPLAZAMIENTO PRESCRITO      
    1     0     1      0.0000000000000      0.0000000000000
    2     0     1      0.0000000000000      0.0000000000000
    3     0     1      0.0000000000000      0.0000000000000
    4     0     1      0.0000000000000      0.0000000000000
    5     0     1      0.0000000000000      0.0000000000000
    6     0     1      0.0000000000000      0.0000000000000
    7     0     1      0.0000000000000      0.0000000000000
    8     0     1      0.0000000000000      0.0000000000000
    9     0     1      0.0000000000000      0.0000000000000
   73     1     0      0.0000000000000      0.0000000000000
   74     1     0      0.0000000000000      0.0000000000000
   75     1     0      0.0000000000000      0.0000000000000
   76     1     0      0.0000000000000      0.0000000000000
   77     1     0      0.0000000000000      0.0000000000000
   78     1     0      0.0000000000000      0.0000000000000
   79     1     0      0.0000000000000      0.0000000000000
   80     1     0      0.0000000000000      0.0000000000000
   81     1     0      0.0000000000000      0.0000000000000
FUERZAS PRESCRITAS            
    1       0.0000000000000e+00       8.3520924365686e-01
