     NODOS    D.PRESCRITOS    F.PRESCRITAS
        25              16               0
    PUNTOS     COORDENADAS
         1      0.0000000000000      0.0000000000000
         2      0.5000000000000      0.0000000000000
         3      1.0000000000000      0.0000000000000
         4      1.5000000000000      0.0000000000000
         5      2.0000000000000      0.0000000000000
         6      0.0000000000000      0.5000000000000
         7      0.5000000000000      0.5000000000000
         8      1.0000000000000      0.5000000000000
         9      1.5000000000000      0.5000000000000
        10      2.0000000000000      0.5000000000000
        11      0.0000000000000      1.0000000000000
        12      0.5000000000000      1.0000000000000
        13      1.0000000000000      1.0000000000000
        14      1.5000000000000      1.0000000000000
        15      2.0000000000000      1.0000000000000
        16      0.0000000000000      1.5000000000000
        17      0.5000000000000      1.5000000000000
        18      1.0000000000000      1.5000000000000
        19      1.5000000000000      1.5000000000000
        20      2.0000000000000      1.5000000000000
        21      0.0000000000000      2.0000000000000
        22      0.5000000000000      2.0000000000000
        23      1.0000000000000      2.0000000000000
        24      1.5000000000000      2.0000000000000
        25      2.0000000000000      2.0000000000000
DESPLAZAMIENTO PRESCRITO      
    1     1     1      0.0000000000000      0.0000000000000
    2     1     1      0.5000000000000      0.5000000000000
    3     1     1      1.0000000000000      1.0000000000000
    4     1     1      1.5000000000000      1.5000000000000
    5     1     1      2.0000000000000      2.0000000000000
    6     1     1      0.5000000000000      0.5000000000000
   10     1     1      2.5000000000000      2.5000000000000
   11     1     1      1.0000000000000      1.0000000000000
   15     1     1      3.0000000000000      3.0000000000000
   16     1     1      1.5000000000000      1.5000000000000
   20     1     1      3.5000000000000      3.5000000000000
   21     1     1      2.0000000000000      2.0000000000000
   22     1     1      2.5000000000000      2.5000000000000
   23     1     1      3.0000000000000      3.0000000000000
   24     1     1      3.5000000000000      3.5000000000000
   25     1     1      4.0000000000000      4.0000000000000
FUERZAS PRESCRITAS            
NORMALES                      
   16
    1     -0.7071067811865     -0.7071067811865
    2     -0.0000000000000     -1.0000000000000
    3     -0.0000000000000     -1.0000000000000
    4     -0.0000000000000     -1.0000000000000
    5      0.7071067811865     -0.7071067811865
    6     -1.0000000000000     -0.0000000000000
   10      1.0000000000000     -0.0000000000000
   11     -1.0000000000000     -0.0000000000000
   15      1.0000000000000     -0.0000000000000
   16     -1.0000000000000     -0.0000000000000
   20      1.0000000000000     -0.0000000000000
   21     -0.7071067811865      0.7071067811865
   22     -0.0000000000000      1.0000000000000
   23     -0.0000000000000      1.0000000000000
   24     -0.0000000000000      1.0000000000000
   25      0.7071067811865      0.7071067811865
END
