     NODOS    D.PRESCRITOS    F.PRESCRITAS
       370              10              80
    PUNTOS     COORDENADAS
         1      0.0000000000000     -0.5000000000000
         2      0.1111111111111     -0.5000000000000
         3      0.2222222222222     -0.5000000000000
         4      0.3333333333333     -0.5000000000000
         5      0.4444444444444     -0.5000000000000
         6      0.5555555555556     -0.5000000000000
         7      0.6666666666667     -0.5000000000000
         8      0.7777777777778     -0.5000000000000
         9      0.8888888888889     -0.5000000000000
        10      1.0000000000000     -0.5000000000000
        11      1.1111111111111     -0.5000000000000
        12      1.2222222222222     -0.5000000000000
        13      1.3333333333333     -0.5000000000000
        14      1.4444444444444     -0.5000000000000
        15      1.5555555555556     -0.5000000000000
        16      1.6666666666667     -0.5000000000000
        17      1.7777777777778     -0.5000000000000
        18      1.8888888888889     -0.5000000000000
        19      2.0000000000000     -0.5000000000000
        20      2.1111111111111     -0.5000000000000
        21      2.2222222222222     -0.5000000000000
        22      2.3333333333333     -0.5000000000000
        23      2.4444444444444     -0.5000000000000
        24      2.5555555555556     -0.5000000000000
        25      2.6666666666667     -0.5000000000000
        26      2.7777777777778     -0.5000000000000
        27      2.8888888888889     -0.5000000000000
        28      3.0000000000000     -0.5000000000000
        29      3.1111111111111     -0.5000000000000
        30      3.2222222222222     -0.5000000000000
        31      3.3333333333333     -0.5000000000000
        32      3.4444444444444     -0.5000000000000
        33      3.5555555555556     -0.5000000000000
        34      3.6666666666667     -0.5000000000000
        35      3.7777777777778     -0.5000000000000
        36      3.8888888888889     -0.5000000000000
        37      4.0000000000000     -0.5000000000000
        38      0.0000000000000     -0.3888888888889
        39      0.1111111111111     -0.3888888888889
        40      0.2222222222222     -0.3888888888889
        41      0.3333333333333     -0.3888888888889
        42      0.4444444444444     -0.3888888888889
        43      0.5555555555556     -0.3888888888889
        44      0.6666666666667     -0.3888888888889
        45      0.7777777777778     -0.3888888888889
        46      0.8888888888889     -0.3888888888889
        47      1.0000000000000     -0.3888888888889
        48      1.1111111111111     -0.3888888888889
        49      1.2222222222222     -0.3888888888889
        50      1.3333333333333     -0.3888888888889
        51      1.4444444444444     -0.3888888888889
        52      1.5555555555556     -0.3888888888889
        53      1.6666666666667     -0.3888888888889
        54      1.7777777777778     -0.3888888888889
        55      1.8888888888889     -0.3888888888889
        56      2.0000000000000     -0.3888888888889
        57      2.1111111111111     -0.3888888888889
        58      2.2222222222222     -0.3888888888889
        59      2.3333333333333     -0.3888888888889
        60      2.4444444444444     -0.3888888888889
        61      2.5555555555556     -0.3888888888889
        62      2.6666666666667     -0.3888888888889
        63      2.7777777777778     -0.3888888888889
        64      2.8888888888889     -0.3888888888889
        65      3.0000000000000     -0.3888888888889
        66      3.1111111111111     -0.3888888888889
        67      3.2222222222222     -0.3888888888889
        68      3.3333333333333     -0.3888888888889
        69      3.4444444444444     -0.3888888888889
        70      3.5555555555556     -0.3888888888889
        71      3.6666666666667     -0.3888888888889
        72      3.7777777777778     -0.3888888888889
        73      3.8888888888889     -0.3888888888889
        74      4.0000000000000     -0.3888888888889
        75      0.0000000000000     -0.2777777777778
        76      0.1111111111111     -0.2777777777778
        77      0.2222222222222     -0.2777777777778
        78      0.3333333333333     -0.2777777777778
        79      0.4444444444444     -0.2777777777778
        80      0.5555555555556     -0.2777777777778
        81      0.6666666666667     -0.2777777777778
        82      0.7777777777778     -0.2777777777778
        83      0.8888888888889     -0.2777777777778
        84      1.0000000000000     -0.2777777777778
        85      1.1111111111111     -0.2777777777778
        86      1.2222222222222     -0.2777777777778
        87      1.3333333333333     -0.2777777777778
        88      1.4444444444444     -0.2777777777778
        89      1.5555555555556     -0.2777777777778
        90      1.6666666666667     -0.2777777777778
        91      1.7777777777778     -0.2777777777778
        92      1.8888888888889     -0.2777777777778
        93      2.0000000000000     -0.2777777777778
        94      2.1111111111111     -0.2777777777778
        95      2.2222222222222     -0.2777777777778
        96      2.3333333333333     -0.2777777777778
        97      2.4444444444444     -0.2777777777778
        98      2.5555555555556     -0.2777777777778
        99      2.6666666666667     -0.2777777777778
       100      2.7777777777778     -0.2777777777778
       101      2.8888888888889     -0.2777777777778
       102      3.0000000000000     -0.2777777777778
       103      3.1111111111111     -0.2777777777778
       104      3.2222222222222     -0.2777777777778
       105      3.3333333333333     -0.2777777777778
       106      3.4444444444444     -0.2777777777778
       107      3.5555555555556     -0.2777777777778
       108      3.6666666666667     -0.2777777777778
       109      3.7777777777778     -0.2777777777778
       110      3.8888888888889     -0.2777777777778
       111      4.0000000000000     -0.2777777777778
       112      0.0000000000000     -0.1666666666667
       113      0.1111111111111     -0.1666666666667
       114      0.2222222222222     -0.1666666666667
       115      0.3333333333333     -0.1666666666667
       116      0.4444444444444     -0.1666666666667
       117      0.5555555555556     -0.1666666666667
